OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND
"193458","11","0","01","001","2019","04","16","2","3","2","6","0","0","1","0","0","0","0",796678.29975899996,5831653.58023000043,13.37689584800,52.55391673700,"0"
"193459","11","0","08","008","2019","04","17","5","3","5","3","0","1","1","0","0","0","0",804117.81972799997,5817627.95755000040,13.47349229000,52.42410617200,"0"
"193460","11","0","01","001","2019","04","18","3","3","2","6","0","0","1","0","0","0","0",799519.25379500003,5828857.61099999957,13.41615315400,52.52730048600,"0"
"193461","11","0","03","003","2019","04","16","7","3","0","3","0","1","1","0","0","0","0",798124.48499999999,5835605.44900000002,13.40171561200,52.58854990800,"0"
"193462","11","0","12","012","2019","04","16","3","3","5","2","0","0","1","0","0","0","1",792902.14721900003,5832166.95096000005,13.32181267700,52.56056277900,"0"
"193463","11","0","06","006","2019","04","18","3","3","0","6","0","1","0","0","0","0","1",792189.17579500005,5818718.97781999968,13.29952574100,52.44038747000,"0"
"193464","11","0","08","008","2019","04","07","6","3","4","5","0","1","1","0","0","0","0",801976.41733900004,5822892.54887000099,13.44685515000,52.47247975100,"0"
"193465","11","0","02","002","2019","04","18","3","3","5","2","0","0","1","0","1","0","0",798334.19372600003,5825557.15366999898,13.39577770800,52.49836601400,"0"
"193466","11","0","01","001","2019","04","15","5","2","3","6","0","1","0","0","0","0","0",799737.73248300003,5827692.19297999982,13.41831378700,52.51673429000,"0"
"193467","11","0","02","002","2019","04","18","3","3","5","2","0","1","1","0","0","0","0",797843.44003599999,5824926.33552000020,13.38800578900,52.49297952900,"0"
"193468","11","0","05","005","2019","04","11","1","3","1","5","0","1","1","0","0","0","0",782005.82757900003,5828367.36930000037,13.15827892300,52.53224720500,"0"
"193469","11","0","04","004","2019","04","17","3","2","6","7","0","0","1","1","0","0","0",791662.03465199994,5827613.02049000096,13.29957300100,52.52040345900,"0"
"193470","11","0","01","001","2019","04","16","5","3","2","2","0","1","1","0","0","0","0",797143.95900000003,5826449.02699999977,13.37909194000,52.50701005900,"0"
"193471","11","0","11","011","2019","04","11","3","2","2","6","0","0","1","0","1","0","0",804617.68019999994,5829927.18353999965,13.49205614400,52.53406183000,"0"
"193472","11","0","04","004","2019","04","15","1","3","1","5","0","1","1","0","0","0","0",792105.05595499999,5825991.54662999976,13.30466052400,52.50563016500,"0"
"193473","11","0","01","001","2019","04","17","3","2","5","2","0","0","1","0","1","0","0",799186.49770299997,5828678.08086000010,13.41110122900,52.52587398200,"0"
"193474","11","0","10","010","2019","04","08","3","3","3","6","0","0","1","0","0","1","0",807786.14829899999,5830791.46050000004,13.53942198700,52.54002751100,"0"
"193475","11","0","10","010","2019","04","09","7","3","2","2","0","0","1","0","1","0","0",806580.62097000005,5828344.09262999892,13.51944561900,52.51877337500,"0"
"193476","11","0","08","008","2019","04","23","3","2","5","2","2","0","0","0","1","0","1",801544.30445900001,5820646.98967999965,13.43848397700,52.45259094600,"0"
"193477","11","0","01","001","2019","04","22","3","3","1","5","2","0","1","0","0","0","0",798422.07378800004,5828768.83629999962,13.39994843900,52.52710643200,"0"
"193478","11","0","08","008","2019","04","20","6","2","5","3","2","1","1","0","0","0","0",801730.74876100000,5817139.19875000045,13.43805312400,52.42104672600,"0"
"193479","11","0","07","007","2019","04","21","3","3","6","4","2","0","1","1","0","0","0",794762.12874099996,5825692.96626999974,13.34343094700,52.50152457200,"0"
"193480","11","0","07","007","2019","04","18","5","3","6","4","0","1","0","1","0","0","0",793903.57523800002,5822951.54341000039,13.32840128600,52.47741211200,"0"
"193481","11","0","07","007","2019","04","21","3","3","5","2","2","0","1","0","0","0","1",800891.16156299994,5814179.57237999979,13.42308443000,52.39498032400,"0"
"193482","11","0","01","001","2019","04","22","1","3","5","3","2","0","1","0","0","0","0",792739.14973499998,5828287.57734000031,13.31599632400,52.52587344700,"0"
"193483","11","0","02","002","2019","04","13","3","3","5","2","0","0","0","0","0","0","1",799064.61094899999,5825613.45029000100,13.40655598500,52.49847086200,"0"
"193484","11","0","01","001","2019","04","12","3","3","2","6","0","0","1","0","0","0","0",797335.74115999998,5831216.62576000020,13.38617291700,52.54964147300,"0"
"193485","11","0","12","012","2019","04","13","6","3","2","6","0","0","1","0","0","0","0",793179.34387900005,5832282.31589000020,13.32599201000,52.56144778500,"0"
"193486","11","0","03","003","2019","04","12","3","3","2","6","0","0","1","0","0","0","0",799387.93519300001,5831788.46167999972,13.41686420900,52.55364306900,"0"
"193487","11","0","02","002","2019","04","12","3","3","0","2","0","0","0","0","0","0","1",800476.88757300004,5825763.25086999964,13.42743292600,52.49903784200,"0"
"193488","11","0","09","009","2019","04","14","3","3","4","6","0","0","1","0","0","0","0",809606.98044800002,5822254.98450999893,13.55824853100,52.46249493000,"0"
"193489","11","0","08","008","2019","04","13","7","3","2","6","0","0","1","0","0","0","0",803743.86048499995,5818003.90254999977,13.46835099900,52.42768345300,"0"
"193490","11","0","01","001","2019","04","11","3","3","2","6","0","0","1","0","0","0","0",794798.31648200005,5830933.25636000000,13.34860802100,52.54848043500,"0"
"193491","11","0","09","009","2019","04","15","3","3","2","6","0","0","1","0","0","1","0",806281.44444300001,5820971.52211000025,13.50827582600,52.45286606100,"0"
"193492","11","0","01","001","2019","04","17","6","3","2","6","1","0","1","0","0","0","0",797647.92121499998,5828135.12894999981,13.38800354200,52.52184923300,"0"
"193493","11","0","05","005","2019","04","11","3","3","1","1","0","0","1","0","1","0","0",784149.91745099996,5828026.06759000104,13.18951105800,52.52807350500,"0"
"193494","11","0","05","005","2019","04","16","5","3","5","3","0","0","1","0","0","0","0",784006.30182599998,5829049.19985000044,13.18827397600,52.53732187000,"0"
"193495","11","0","12","012","2019","04","15","3","3","5","3","0","1","0","0","1","0","0",791930.40781000000,5833389.25980999973,13.30859432100,52.57204222500,"0"
"193496","11","0","05","005","2019","04","19","1","3","5","3","0","0","1","0","0","0","1",784495.69247300003,5828871.96057999972,13.19531832600,52.53547746600,"0"
"193497","11","0","01","001","2019","04","11","3","3","3","6","0","0","1","0","1","0","1",797882.14626800001,5828529.24493000098,13.39179853200,52.52525408100,"0"
"193498","11","0","02","002","2019","04","15","3","2","3","6","0","1","1","0","0","0","0",801745.99080399994,5826253.90847000107,13.44651628900,52.50273544000,"0"
"193499","11","0","01","001","2019","04","15","6","3","5","2","0","1","1","0","0","0","0",798081.00771300006,5830001.84745000023,13.39604155500,52.53834533200,"0"
"193500","11","0","04","004","2019","04","16","3","2","5","2","0","0","1","0","1","0","0",791469.50715299998,5828283.53187999967,13.29733116000,52.52651744500,"0"
"193501","11","0","04","004","2019","04","10","3","2","6","7","0","0","0","1","0","0","1",791769.68534299999,5827104.25760000013,13.30070888200,52.51578489900,"0"
"193502","11","0","05","005","2019","04","11","5","3","5","7","0","0","1","0","0","0","0",786557.77177800005,5830558.69806000032,13.22709223200,52.54951983900,"0"
"193503","11","0","01","001","2019","04","10","3","2","5","2","0","0","1","0","1","0","0",795534.69920000003,5830743.84441000037,13.35926781000,52.54638353500,"0"
"193504","11","0","01","001","2019","04","11","3","3","1","5","0","1","0","0","0","0","1",796482.16223000002,5828645.59927999973,13.37132717300,52.52706018500,"0"
"193505","11","0","11","011","2019","04","08","5","3","5","2","0","1","1","0","0","0","0",807202.83100000001,5823906.18599999975,13.52449369100,52.47865015900,"0"
"193506","11","0","02","002","2019","04","10","3","3","0","4","0","1","1","0","0","0","1",803331.07010200003,5827421.35436999891,13.47086065700,52.51232022100,"0"
"193507","11","0","06","006","2019","04","10","5","3","3","6","0","0","1","0","1","0","0",793684.15899999999,5820596.38700000010,13.32310700800,52.45641704400,"0"
"193508","11","0","01","001","2019","04","09","3","3","1","5","0","1","0","0","0","0","1",800030.31715699995,5826464.12547000032,13.42150564200,52.50556576600,"0"
"193509","11","0","03","003","2019","04","20","7","3","2","7","2","1","1","0","0","0","0",801698.17307000002,5829409.15280999895,13.44867507600,52.53104256800,"0"
"193510","11","0","01","001","2019","04","01","3","3","1","5","2","1","1","0","0","0","0",798200.47420499998,5828743.78868000023,13.39666916000,52.52700316800,"0"
"193511","11","0","05","005","2019","04","05","3","3","5","3","2","0","1","0","0","0","0",784632.71999999997,5828423.98400000017,13.19694946900,52.53138935500,"0"
"193512","11","0","09","009","2019","04","12","6","3","5","7","0","0","1","0","0","0","1",811352.16443400003,5819987.76767999958,13.58173988900,52.44118577200,"0"
"193513","11","0","09","009","2019","04","07","3","3","5","3","0","0","1","0","1","0","0",806252.81270600006,5822194.21640999895,13.50897736800,52.46384039400,"0"
"193514","11","0","05","005","2019","04","14","5","3","6","3","0","0","1","1","0","0","0",788802.90165300004,5830206.50121000037,13.25980535900,52.54517660500,"0"
"193515","11","0","11","011","2019","04","07","3","3","2","1","0","0","1","0","0","0","0",805755.70171099994,5827182.06429000106,13.50625837200,52.50882198700,"0"
"193516","11","0","12","012","2019","04","17","1","3","2","6","0","0","1","0","0","0","0",792067.94825999998,5832942.15885999985,13.31022430500,52.56796034100,"0"
"193517","11","0","05","005","2019","04","05","5","3","2","6","2","0","1","0","1","0","0",784718.57585899998,5828571.16036999971,13.19833780100,52.53266409700,"0"
"193518","11","0","04","004","2019","04","07","3","3","6","7","0","0","1","1","0","0","0",791162.43851699994,5826636.18649000023,13.29137576100,52.51191319800,"0"
"193519","11","0","03","003","2019","04","16","7","3","5","3","0","0","1","0","0","0","0",800421.95572900004,5832305.75174999982,13.43253771300,52.55771029200,"0"
"193520","11","0","01","001","2019","04","08","3","3","5","3","0","0","1","0","0","0","0",794814.41317399999,5830667.19799999986,13.34860854000,52.54608672000,"0"
"193521","11","0","01","001","2019","04","08","5","3","5","3","0","1","1","0","0","0","0",796123.17298599996,5826294.13429000042,13.36395805200,52.50617660700,"0"
"193522","11","0","06","006","2019","04","08","3","2","0","6","0","0","1","0","0","0","0",785348.65518700005,5818639.92683999985,13.19909790100,52.44329108200,"0"
"193523","11","0","12","012","2019","04","18","7","3","2","6","0","0","1","0","0","0","0",790720.27899999998,5835389.20999999996,13.29254291900,52.59061917700,"0"
"193524","11","0","10","010","2019","04","08","3","3","5","2","0","0","1","0","0","0","0",808839.24100000004,5831800.43800000008,13.55583844000,52.54847387500,"0"
"193525","11","0","04","004","2019","04","09","3","2","6","2","0","0","1","1","0","0","0",789445.35320500005,5826652.79688999895,13.26615894100,52.51297599900,"0"
"193526","11","0","05","005","2019","04","11","6","2","6","4","0","0","1","1","0","0","0",783961.10835200001,5828707.67719999980,13.18731760900,52.53428329000,"0"
"193527","11","0","02","002","2019","04","18","2","3","3","6","1","1","0","0","0","0","0",798040.34663199994,5824836.50578000024,13.39081712800,52.49206683600,"0"
"193528","11","0","08","008","2019","04","16","5","3","6","6","0","0","1","1","0","0","0",805538.59171099996,5817148.56213000044,13.49388406700,52.41901808900,"0"
"193529","11","0","01","001","2019","04","09","2","3","4","6","0","1","0","0","0","0","0",798791.16448899999,5829066.08732999954,13.40563998600,52.52956870200,"0"
"193530","11","0","08","008","2019","04","13","1","3","5","2","0","0","1","0","1","0","0",802292.83788899996,5817834.57689999975,13.44692205400,52.42696936800,"0"
"193531","11","0","09","009","2019","04","19","2","3","5","2","0","1","1","0","0","0","0",811081.45564700000,5821962.81111000106,13.57960938000,52.45903927300,"0"
"193532","11","0","11","011","2019","04","12","2","3","3","6","0","0","1","0","0","1","0",803872.21834699996,5826138.79607999977,13.47763966100,52.50052383400,"0"
"193533","11","0","04","004","2019","04","12","7","3","5","2","0","1","1","0","0","0","0",790025.71649699996,5825236.17325999960,13.27345294800,52.49996745700,"0"
"193534","11","0","07","007","2019","04","12","2","3","5","2","0","1","1","0","0","0","0",797870.75179600006,5821888.09210000001,13.38569274900,52.46573024000,"0"
"193535","11","0","08","008","2019","04","16","2","3","1","5","0","1","1","0","0","0","0",801039.33873099997,5823941.75733000040,13.43404796200,52.48240134600,"0"
"193536","11","0","01","001","2019","04","09","6","3","2","6","0","0","1","0","1","0","0",797453.66552200005,5827394.68499999959,13.38448683400,52.51531802400,"0"
"193537","11","0","12","012","2019","04","16","2","2","2","6","0","0","1","0","0","0","0",788333.55975699995,5832029.05941999983,13.25448634300,52.56176503000,"0"
"193538","11","0","10","010","2019","04","17","5","3","5","3","0","1","1","0","0","0","0",811034.77132800000,5829168.04643000104,13.58564986000,52.52363515000,"0"
"193539","11","0","09","009","2019","04","16","2","3","5","3","0","1","1","0","0","0","0",808810.45151100005,5819001.10857999977,13.54355375400,52.43378447700,"0"
"193540","11","0","08","008","2019","04","07","6","3","3","6","0","1","1","0","0","0","0",804343.82466100005,5817008.62813000102,13.47624241100,52.41842955800,"0"
"193541","11","0","08","008","2019","04","15","2","3","5","3","0","1","0","0","0","0","1",801209.60083000001,5822594.38886999898,13.43533072400,52.47023062400,"0"
"193542","11","0","03","003","2019","04","12","5","3","5","2","0","0","0","0","0","1","1",800023.97258700000,5834669.56890000030,13.42882286000,52.57911713800,"0"
"193543","11","0","01","001","2019","04","15","2","3","2","4","0","1","1","1","0","0","0",799078.07394599996,5828652.84814000037,13.40948511900,52.52570729500,"0"
"193544","11","0","05","005","2019","04","14","1","3","5","2","0","0","1","0","0","0","0",782359.52046999999,5827215.93405000027,13.16250145800,52.52173984800,"0"
"193545","11","0","01","001","2019","04","15","2","3","5","3","0","1","0","0","0","0","0",799492.62300000002,5828155.22200000007,13.41512923800,52.52101928800,"0"
"193546","11","0","01","001","2019","04","15","2","3","5","2","0","1","1","0","0","0","0",794800.48010699998,5828308.97114000004,13.34631179600,52.52495452900,"0"
"193547","11","0","05","005","2019","04","15","7","3","5","2","0","0","1","0","0","0","0",780672.53000000003,5827518.67599999998,13.13795830600,52.52532547400,"0"
"193548","11","0","05","005","2019","04","13","2","3","0","3","0","1","0","0","0","0","1",783068.74040100002,5828602.31952999905,13.17410694400,52.53380284600,"0"
"193549","11","0","10","010","2019","04","14","2","3","5","3","0","1","0","0","0","0","1",806466.47964000003,5830188.43192999903,13.51946852200,52.53536683300,"0"
"193550","11","0","02","002","2019","04","07","5","3","3","6","0","1","0","0","0","0","0",798191.13073099998,5825520.90091000032,13.39364403900,52.49811924100,"0"
"193551","11","0","05","005","2019","04","14","2","3","5","3","0","0","1","0","1","0","0",784586.49139400001,5827976.26028999966,13.19588653400,52.52739919100,"0"
"193552","11","0","10","010","2019","04","16","5","3","2","6","0","0","1","0","0","0","0",811281.15462000004,5829681.42669999972,13.58975022200,52.52809511000,"0"
